Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),weekday_sin,weekday_cos,Hour_sin,Hour_cos,No Holiday,Autumn,Spring,Summer
321,-0.1,55,0.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423,1,0,0,0
289,-0.5,55,0.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,1,0,0,0
265,-0.1,54,1.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1,0,0,0
326,-0.2,55,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0,0,0
280,-0.2,54,0.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,1,0,0,0
243,0.2,52,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,1,0,0,0
169,0.3,53,0.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1,0,0,0
71,0.4,52,1.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,1,0,0,0
13,0.3,74,1.0,0.0,0.7,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,1,0,0,0
9,-0.5,90,0.9,2.5,2.7,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,1,0,0,0
20,-0.4,92,1.1,0.0,4.0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,1,0,0,0
35,-0.2,90,1.2,0.0,4.1,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,1,0,0,0
31,0.2,90,1.0,1.6,4.3,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,1,0,0,0
19,0.5,91,0.4,0.0,4.3,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,1,0,0,0
58,0.9,92,0.9,0.0,3.9,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,1,0,0,0
119,2.3,88,0.3,0.0,3.1,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,1,0,0,0
182,3.3,87,1.1,0.0,2.1,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,1,0,0,0
235,4.2,85,0.7,0.0,1.4,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,1,0,0,0
180,6.7,63,4.5,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895,1,0,0,0
214,5.4,71,3.5,0.0,0.5,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,1,0,0,0
226,3.6,65,4.3,0.0,0.4,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1,0,0,0
210,2.0,61,3.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,1,0,0,0
181,1.6,53,4.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,1,0,0,0
165,0.6,57,3.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,1,0,0,0
167,0.0,59,3.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,1,0,0,0
152,-1.0,56,4.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,1,0,0,0
148,-1.4,43,4.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,1,0,0,0
125,-2.5,39,3.4,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0
111,-3.4,36,3.8,0.0,0.0,0.0,1.0,0.20129852008866006,0.9795299412524945,1,0,0,0
67,-4.2,35,3.4,0.0,0.0,0.0,1.0,0.39435585511331855,0.9189578116202306,1,0,0,0
45,-4.7,38,2.4,0.0,0.0,0.0,1.0,0.5712682150947923,0.8207634412072763,1,0,0,0
44,-5.2,35,3.2,0.0,0.0,0.0,1.0,0.72479278722912,0.6889669190756866,1,0,0,0
86,-5.6,38,3.2,0.0,0.0,0.0,1.0,0.8486442574947509,0.5289640103269624,1,0,0,0
136,-5.9,39,2.9,0.0,0.0,0.0,1.0,0.9377521321470804,0.3473052528448203,1,0,0,0
325,-6.0,39,3.1,0.0,0.0,0.0,1.0,0.9884683243281114,0.1514277775045767,1,0,0,0
653,-6.0,38,3.6,0.0,0.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,1,0,0,0
326,-5.9,36,5.1,0.0,0.0,0.0,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,0
212,-5.3,32,4.5,0.0,0.0,0.0,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0
226,-4.7,36,3.8,0.0,0.0,0.0,1.0,0.7907757369376989,-0.6121059825476626,1,0,0,0
247,-5.2,33,4.6,0.0,0.0,0.0,1.0,0.6513724827222223,-0.758758122692791,1,0,0,0
241,-5.4,32,5.1,0.0,0.0,0.0,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,0
253,-5.4,31,4.1,0.0,0.0,0.0,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0
269,-5.5,33,4.5,0.0,0.0,0.0,1.0,0.10116832198743272,-0.994869323391895,1,0,0,0
277,-6.0,40,4.0,0.0,0.0,0.0,1.0,-0.10116832198743204,-0.9948693233918952,1,0,0,0
361,-7.1,44,4.2,0.0,0.0,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1,0,0,0
557,-7.9,43,3.3,0.0,0.0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0
371,-8.6,45,3.9,0.0,0.0,0.0,1.0,-0.651372482722222,-0.7587581226927911,1,0,0,0
254,-9.3,49,3.8,0.0,0.0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,0
266,-9.7,51,2.5,0.0,0.0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,0
222,-10.2,50,3.0,0.0,0.0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,1,0,0,0
174,-10.7,53,1.2,0.0,0.0,0.0,1.0,-0.9987165071710528,-0.05064916883871355,1,0,0,0
133,-11.0,51,1.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1,0,0,0
127,-11.2,51,1.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,1,0,0,0
95,-11.5,50,0.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,1,0,0,0
54,-11.6,50,2.2,0.0,0.0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,1,0,0,0
46,-11.6,47,2.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,1,0,0,0
65,-11.6,45,2.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,1,0,0,0
104,-11.8,47,2.5,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,1,0,0,0
280,-12.1,50,2.3,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,1,0,0,0
580,-12.3,52,1.3,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,1,0,0,0
275,-11.8,46,2.9,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,1,0,0,0
184,-10.5,45,3.3,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,1,0,0,0
201,-9.4,42,3.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,1,0,0,0
228,-8.3,35,2.9,0.0,0.0,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791,1,0,0,0
225,-6.9,37,2.4,0.0,0.0,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821,1,0,0,0
258,-5.4,32,2.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,1,0,0,0
250,-5.8,30,2.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,1,0,0,0
248,-6.0,29,2.8,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,1,0,0,0
305,-7.0,32,2.6,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488,1,0,0,0
529,-7.7,36,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,1,0,0,0
350,-8.2,43,1.1,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,1,0,0,0
260,-8.4,42,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,1,0,0,0
270,-8.8,43,1.4,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,1,0,0,0
256,-9.0,45,1.3,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213,1,0,0,0
173,-9.3,47,2.1,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,1,0,0,0
168,-9.5,48,1.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1,0,0,0
183,-10.2,52,1.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,1,0,0,0
120,-10.4,53,1.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,1,0,0,0
79,-10.9,55,1.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763,1,0,0,0
41,-11.4,58,1.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.72479278722912,0.6889669190756866,1,0,0,0
68,-11.5,58,1.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,1,0,0,0
109,-11.9,57,1.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,1,0,0,0
310,-11.7,53,1.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767,1,0,0,0
591,-11.4,47,3.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,1,0,0,0
340,-11.1,46,3.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,1,0,0,0
202,-9.5,39,2.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,1,0,0,0
251,-8.1,35,1.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.7907757369376989,-0.6121059825476626,1,0,0,0
267,-6.5,30,2.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791,1,0,0,0
251,-5.8,28,2.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,1,0,0,0
240,-4.7,27,2.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,1,0,0,0
240,-4.9,26,3.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,1,0,0,0
278,-4.5,26,2.2,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,1,0,0,0
392,-5.6,29,1.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,1,0,0,0
537,-6.6,33,1.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4853019625310808,-0.8743466161445822,1,0,0,0
373,-6.6,31,1.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,1,0,0,0
263,-7.6,35,0.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,1,0,0,0
271,-8.3,39,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8978045395707417,-0.44039415155763423,1,0,0,0
271,-8.9,39,0.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213,1,0,0,0
174,-9.2,44,0.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871355,1,0,0,0
171,-9.5,50,0.6,0.0,0.0,0.43388373911755823,-0.900968867902419,0.0,1.0,1,0,0,0
170,-9.8,48,0.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,1,0,0,0
107,-10.6,44,0.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306,1,0,0,0
80,-10.7,48,0.4,0.0,0.0,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763,1,0,0,0
52,-11.0,50,0.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866,1,0,0,0
62,-10.8,48,0.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8486442574947509,0.5289640103269624,1,0,0,0
108,-11.0,55,0.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,1,0,0,0
279,-10.9,57,1.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767,1,0,0,0
621,-10.4,54,1.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264,1,0,0,0
305,-9.4,44,0.5,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204,1,0,0,0
189,-7.7,43,0.9,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344,1,0,0,0
247,-6.1,38,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,1,0,0,0
278,-4.9,34,1.3,0.0,0.0,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.758758122692791,1,0,0,0
282,-3.8,32,0.9,0.0,0.0,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821,1,0,0,0
294,-2.7,28,0.7,0.0,0.0,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488,1,0,0,0
301,-2.5,29,1.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895,1,0,0,0
335,-2.4,28,0.9,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,1,0,0,0
382,-2.9,31,0.6,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488,1,0,0,0
612,-3.5,35,1.1,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,1,0,0,0
410,-4.2,40,0.9,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911,1,0,0,0
277,-4.8,43,1.1,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,1,0,0,0
316,-4.8,45,0.8,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423,1,0,0,0
309,-4.9,44,1.1,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9680771188662041,-0.2506525322587213,1,0,0,0
211,-5.6,53,1.2,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355,1,0,0,0
227,-5.7,53,0.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,1,0,0,0
241,-6.3,57,0.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945,1,0,0,0
162,-6.8,58,0.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,1,0,0,0
110,-6.9,56,0.5,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,1,0,0,0
69,-7.1,59,0.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866,1,0,0,0
68,-7.5,64,0.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,1,0,0,0
129,-7.4,64,0.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203,1,0,0,0
285,-7.0,63,0.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,1,0,0,0
658,-6.6,64,1.1,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264,1,0,0,0
330,-5.9,60,0.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204,1,0,0,0
221,-4.6,52,0.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,1,0,0,0
279,-2.9,46,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,1,0,0,0
309,-2.5,43,0.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,1,0,0,0
325,-1.6,40,0.3,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821,1,0,0,0
329,-0.7,39,0.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488,1,0,0,0
342,0.1,35,1.5,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895,1,0,0,0
354,0.0,37,0.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952,1,0,0,0
464,-0.2,39,0.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488,1,0,0,0
682,0.1,43,0.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,1,0,0,0
451,0.6,41,1.2,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,1,0,0,0
320,0.9,42,1.2,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627,1,0,0,0
300,0.7,47,2.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423,1,0,0,0
296,-0.1,49,2.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213,1,0,0,0
247,-1.3,60,2.5,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355,1,0,0,0
217,-2.6,73,3.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,0
302,-3.4,76,2.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,1,0,0,0
228,-4.1,73,2.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,1,0,0,0
129,-4.5,71,1.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,1,0,0,0
80,-5.0,70,2.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,1,0,0,0
45,-5.6,72,2.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,1,0,0,0
66,-6.1,69,2.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,1,0,0,0
90,-6.7,64,2.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,1,0,0,0
190,-7.3,62,2.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,1,0,0,0
195,-7.2,47,2.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204,1,0,0,0
201,-6.2,42,2.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,1,0,0,0
239,-5.2,30,4.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,1,0,0,0
252,-4.1,28,3.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791,1,0,0,0
296,-3.7,23,4.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,1,0,0,0
292,-3.4,22,4.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488,1,0,0,0
291,-3.3,22,5.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,1,0,0,0
258,-3.3,24,3.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,1,0,0,0
277,-4.6,26,2.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488,1,0,0,0
212,-5.3,28,3.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,1,0,0,0
173,-6.0,32,2.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,1,0,0,0
143,-6.6,37,3.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,1,0,0,0
159,-7.1,39,3.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423,1,0,0,0
155,-7.6,41,1.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,1,0,0,0
142,-8.0,41,2.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1,0,0,0
175,-8.1,41,2.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0,0,0
146,-8.4,40,1.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,1,0,0,0
132,-8.7,40,2.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,1,0,0,0
100,-9.0,40,3.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1,0,0,0
41,-9.5,40,1.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,1,0,0,0
31,-9.7,41,3.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,1,0,0,0
39,-9.9,42,2.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,1,0,0,0
53,-10.2,42,2.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,1,0,0,0
94,-10.7,43,0.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,1,0,0,0
122,-10.5,38,1.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,1,0,0,0
142,-8.5,31,1.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,1,0,0,0
189,-7.2,29,1.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,1,0,0,0
216,-4.9,25,2.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,1,0,0,0
223,-4.5,25,3.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,1,0,0,0
268,-3.2,26,3.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,1,0,0,0
278,-2.5,28,2.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895,1,0,0,0
256,-2.7,31,2.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,1,0,0,0
266,-3.8,35,2.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1,0,0,0
204,-4.7,37,1.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,1,0,0,0
157,-5.6,39,1.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,1,0,0,0
166,-6.0,42,0.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,1,0,0,0
168,-6.5,45,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,1,0,0,0
172,-6.6,50,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,1,0,0,0
138,-6.9,53,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,1,0,0,0
151,-5.9,50,0.6,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0
97,-5.3,48,0.4,0.0,0.0,0.0,1.0,0.20129852008866006,0.9795299412524945,1,0,0,0
38,-5.0,65,0.4,0.0,0.2,0.0,1.0,0.39435585511331855,0.9189578116202306,1,0,0,0
32,-5.3,76,1.0,0.3,0.5,0.0,1.0,0.5712682150947923,0.8207634412072763,1,0,0,0
29,-5.4,81,0.7,0.0,0.7,0.0,1.0,0.72479278722912,0.6889669190756866,1,0,0,0
27,-5.3,81,0.9,0.0,0.8,0.0,1.0,0.8486442574947509,0.5289640103269624,1,0,0,0
45,-5.2,85,0.9,0.4,1.3,0.0,1.0,0.9377521321470804,0.3473052528448203,1,0,0,0
96,-5.0,85,0.7,0.0,1.8,0.0,1.0,0.9884683243281114,0.1514277775045767,1,0,0,0
146,-4.6,86,1.2,0.0,2.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,1,0,0,0
52,-4.3,89,1.0,1.6,4.0,0.0,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,0
36,-3.7,87,1.0,0.0,4.8,0.0,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0
44,-2.9,85,1.2,0.0,4.8,0.0,1.0,0.7907757369376989,-0.6121059825476626,1,0,0,0
62,-1.8,83,1.2,1.1,5.1,0.0,1.0,0.6513724827222223,-0.758758122692791,1,0,0,0
76,-0.9,84,1.2,0.0,5.0,0.0,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,0
116,0.5,76,0.9,0.0,4.2,0.0,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0
137,1.6,73,0.9,0.0,3.2,0.0,1.0,0.10116832198743272,-0.994869323391895,1,0,0,0
181,1.8,76,0.8,0.0,2.7,0.0,1.0,-0.10116832198743204,-0.9948693233918952,1,0,0,0
175,0.4,84,0.8,0.0,2.7,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1,0,0,0
281,0.0,88,0.6,0.0,2.7,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0
198,1.3,65,1.1,0.0,2.7,0.0,1.0,-0.651372482722222,-0.7587581226927911,1,0,0,0
165,3.3,65,3.2,0.0,2.7,0.0,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,0
148,2.8,73,2.4,0.0,2.6,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,0
